Datum,Jahr,Monat,Tag_des_Monats,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Temperatur_Code,Wettercode_Ueberkat,Windgeschwindigkeit_kodiert
2017-06-19,2017,6,19,1,25.375,7,0,4,4,1
2018-08-07,2018,8,7,0,32.671428,7,0,4,4,1
2013-08-02,2013,8,2,0,31.4375,7,0,4,4,1
2015-08-03,2015,8,3,0,26,7,0,4,4,1
2016-09-08,2016,9,8,0,25.625,7,0,4,4,1
2017-06-19,2017,6,19,1,25.375,7,0,4,4,1
2018-08-07,2018,8,7,0,32.671428,7,0,4,4,1
2013-07-12,2013,7,12,0,20.2875,7,0,3,4,1
2013-08-17,2013,8,17,6,20.55,7,0,3,4,1
2013-08-28,2013,8,28,0,21.3,7,0,3,4,1
2013-09-07,2013,9,7,6,22.7625,7,0,3,4,1
2013-10-07,2013,10,7,1,16.275,7,0,3,4,1
2013-10-22,2013,10,22,2,17.6375,7,0,3,4,1
2014-06-17,2014,6,17,1,20.375,7,0,3,4,1
2014-07-16,2014,7,16,6,19.4125,7,0,3,4,1
2014-07-17,2014,7,17,4,22.7625,7,0,3,4,1
2014-07-28,2014,7,28,0,24.7625,7,0,3,4,1
2014-08-26,2014,8,26,3,17.325,7,0,3,4,1
2014-09-28,2014,9,28,4,18.5,7,0,3,4,1
2014-10-05,2014,10,5,1,16.25,7,0,3,4,1
2015-06-10,2015,6,10,0,18,7,0,3,4,1
2015-07-16,2015,7,16,4,18.75,7,0,3,4,1
2015-08-11,2015,8,11,4,22.125,7,0,3,4,1
2015-08-21,2015,8,21,1,22.875,7,0,3,4,1
2015-10-04,2015,10,4,6,15.625,7,45,3,4,1
2016-05-18,2016,5,18,5,16.75,7,0,3,4,1
2016-06-04,2016,6,4,0,24.5,7,0,3,4,1
2017-03-31,2017,3,31,0,19.75,7,0,3,4,1
2017-04-01,2017,4,1,2,15.75,7,0,3,4,1
2017-05-17,2017,5,17,6,23.125,7,0,3,4,1
2017-05-27,2017,5,27,0,24.75,7,0,3,4,1
2017-05-29,2017,5,29,5,18.75,7,0,3,4,1
2017-07-18,2017,7,18,5,18.75,7,0,3,4,1
2017-08-18,2017,8,18,6,19.6625,7,0,3,4,1
2017-08-26,2017,8,26,4,19.525,7,0,3,4,1
2017-09-03,2017,9,3,3,17.4,7,0,3,4,1
2018-06-15,2018,6,15,4,19.2,7,0,3,4,1
2018-09-13,2018,9,13,4,17.3375,7,0,3,4,1
2018-10-11,2018,10,11,0,19.633333,7,0,3,4,1
2018-10-12,2018,10,12,0,21.4125,7,0,3,4,1
2019-04-25,2019,4,25,0,19.6125,7,0,3,4,1
2013-07-12,2013,7,12,0,20.2875,7,0,3,4,1
2013-08-17,2013,8,17,6,20.55,7,0,3,4,1
2013-08-28,2013,8,28,0,21.3,7,0,3,4,1
2013-09-07,2013,9,7,6,22.7625,7,0,3,4,1
2013-10-07,2013,10,7,1,16.275,7,0,3,4,1
2013-10-22,2013,10,22,2,17.6375,7,0,3,4,1
2014-06-17,2014,6,17,1,20.375,7,0,3,4,1
2014-07-16,2014,7,16,6,19.4125,7,0,3,4,1
2014-07-17,2014,7,17,4,22.7625,7,0,3,4,1
2014-07-28,2014,7,28,0,24.7625,7,0,3,4,1
2014-08-26,2014,8,26,3,17.325,7,0,3,4,1
2014-09-28,2014,9,28,4,18.5,7,0,3,4,1
2014-10-05,2014,10,5,1,16.25,7,0,3,4,1
2015-06-10,2015,6,10,0,18,7,0,3,4,1
2015-07-16,2015,7,16,4,18.75,7,0,3,4,1
2015-08-11,2015,8,11,4,22.125,7,0,3,4,1
2015-08-21,2015,8,21,1,22.875,7,0,3,4,1
2015-10-04,2015,10,4,6,15.625,7,45,3,4,1
2016-05-18,2016,5,18,5,16.75,7,0,3,4,1
2016-06-04,2016,6,4,0,24.5,7,0,3,4,1
2017-03-31,2017,3,31,0,19.75,7,0,3,4,1
2017-04-01,2017,4,1,2,15.75,7,0,3,4,1
2017-05-17,2017,5,17,6,23.125,7,0,3,4,1
2017-05-27,2017,5,27,0,24.75,7,0,3,4,1
2017-05-29,2017,5,29,5,18.75,7,0,3,4,1
2017-07-18,2017,7,18,5,18.75,7,0,3,4,1
2017-08-18,2017,8,18,6,19.6625,7,0,3,4,1
2017-08-26,2017,8,26,4,19.525,7,0,3,4,1
2017-09-03,2017,9,3,3,17.4,7,0,3,4,1
2018-06-15,2018,6,15,4,19.2,7,0,3,4,1
2018-09-13,2018,9,13,4,17.3375,7,0,3,4,1
2018-10-11,2018,10,11,0,19.633333,7,0,3,4,1
2018-10-12,2018,10,12,0,21.4125,7,0,3,4,1
2019-04-25,2019,4,25,0,19.6125,7,0,3,4,1
2013-07-12,2013,7,12,0,20.2875,7,0,3,4,1
2013-08-17,2013,8,17,6,20.55,7,0,3,4,1
2013-08-28,2013,8,28,0,21.3,7,0,3,4,1
2013-09-07,2013,9,7,6,22.7625,7,0,3,4,1
2013-10-07,2013,10,7,1,16.275,7,0,3,4,1
2013-10-22,2013,10,22,2,17.6375,7,0,3,4,1
2014-06-17,2014,6,17,1,20.375,7,0,3,4,1
2014-07-16,2014,7,16,6,19.4125,7,0,3,4,1
2014-07-17,2014,7,17,4,22.7625,7,0,3,4,1
2014-07-28,2014,7,28,0,24.7625,7,0,3,4,1
2014-08-26,2014,8,26,3,17.325,7,0,3,4,1
2014-09-28,2014,9,28,4,18.5,7,0,3,4,1
2014-10-05,2014,10,5,1,16.25,7,0,3,4,1
2015-06-10,2015,6,10,0,18,7,0,3,4,1
2015-07-16,2015,7,16,4,18.75,7,0,3,4,1
2015-08-11,2015,8,11,4,22.125,7,0,3,4,1
2015-08-21,2015,8,21,1,22.875,7,0,3,4,1
2015-10-04,2015,10,4,6,15.625,7,45,3,4,1
2016-05-18,2016,5,18,5,16.75,7,0,3,4,1
2016-06-04,2016,6,4,0,24.5,7,0,3,4,1
2017-03-31,2017,3,31,0,19.75,7,0,3,4,1
2017-04-01,2017,4,1,2,15.75,7,0,3,4,1
2017-05-17,2017,5,17,6,23.125,7,0,3,4,1
2017-05-27,2017,5,27,0,24.75,7,0,3,4,1
2017-05-29,2017,5,29,5,18.75,7,0,3,4,1
2017-07-18,2017,7,18,5,18.75,7,0,3,4,1
2017-08-18,2017,8,18,6,19.6625,7,0,3,4,1
2017-08-26,2017,8,26,4,19.525,7,0,3,4,1
2017-09-03,2017,9,3,3,17.4,7,0,3,4,1
2018-06-15,2018,6,15,4,19.2,7,0,3,4,1
2018-09-13,2018,9,13,4,17.3375,7,0,3,4,1
2018-10-11,2018,10,11,0,19.633333,7,0,3,4,1
2018-10-12,2018,10,12,0,21.4125,7,0,3,4,1
2019-04-25,2019,4,25,0,19.6125,7,0,3,4,1
2013-08-17,2013,8,17,6,20.55,7,0,3,4,1
2013-08-28,2013,8,28,0,21.3,7,0,3,4,1
2013-09-07,2013,9,7,6,22.7625,7,0,3,4,1
2013-10-07,2013,10,7,1,16.275,7,0,3,4,1
2013-10-22,2013,10,22,2,17.6375,7,0,3,4,1
2014-06-17,2014,6,17,1,20.375,7,0,3,4,1
2014-07-16,2014,7,16,6,19.4125,7,0,3,4,1
2014-07-17,2014,7,17,4,22.7625,7,0,3,4,1
2014-07-28,2014,7,28,0,24.7625,7,0,3,4,1
2014-08-26,2014,8,26,3,17.325,7,0,3,4,1
2014-09-28,2014,9,28,4,18.5,7,0,3,4,1
2014-10-05,2014,10,5,1,16.25,7,0,3,4,1
2015-06-10,2015,6,10,0,18,7,0,3,4,1
2015-07-16,2015,7,16,4,18.75,7,0,3,4,1
2015-08-11,2015,8,11,4,22.125,7,0,3,4,1
2015-08-21,2015,8,21,1,22.875,7,0,3,4,1
2015-10-04,2015,10,4,6,15.625,7,45,3,4,1
2016-05-18,2016,5,18,5,16.75,7,0,3,4,1
2016-06-04,2016,6,4,0,24.5,7,0,3,4,1
2017-03-31,2017,3,31,0,19.75,7,0,3,4,1
2017-04-01,2017,4,1,2,15.75,7,0,3,4,1
2017-05-17,2017,5,17,6,23.125,7,0,3,4,1
2017-05-27,2017,5,27,0,24.75,7,0,3,4,1
2017-05-29,2017,5,29,5,18.75,7,0,3,4,1
2017-07-18,2017,7,18,5,18.75,7,0,3,4,1
2017-08-18,2017,8,18,6,19.6625,7,0,3,4,1
2017-08-26,2017,8,26,4,19.525,7,0,3,4,1
2017-09-03,2017,9,3,3,17.4,7,0,3,4,1
2018-06-15,2018,6,15,4,19.2,7,0,3,4,1
2018-09-13,2018,9,13,4,17.3375,7,0,3,4,1
2018-10-11,2018,10,11,0,19.633333,7,0,3,4,1
2018-10-12,2018,10,12,0,21.4125,7,0,3,4,1
2019-04-25,2019,4,25,0,19.6125,7,0,3,4,1
2013-07-12,2013,7,12,0,20.2875,7,0,3,4,1
2013-08-17,2013,8,17,6,20.55,7,0,3,4,1
2013-08-28,2013,8,28,0,21.3,7,0,3,4,1
2013-09-07,2013,9,7,6,22.7625,7,0,3,4,1
2013-10-07,2013,10,7,1,16.275,7,0,3,4,1
2013-10-22,2013,10,22,2,17.6375,7,0,3,4,1
2014-06-17,2014,6,17,1,20.375,7,0,3,4,1
2014-07-16,2014,7,16,6,19.4125,7,0,3,4,1
2014-07-17,2014,7,17,4,22.7625,7,0,3,4,1
2014-07-28,2014,7,28,0,24.7625,7,0,3,4,1
2014-08-26,2014,8,26,3,17.325,7,0,3,4,1
2014-09-28,2014,9,28,4,18.5,7,0,3,4,1
2014-10-05,2014,10,5,1,16.25,7,0,3,4,1
2015-06-10,2015,6,10,0,18,7,0,3,4,1
2015-07-16,2015,7,16,4,18.75,7,0,3,4,1
2015-08-11,2015,8,11,4,22.125,7,0,3,4,1
2015-08-21,2015,8,21,1,22.875,7,0,3,4,1
2015-10-04,2015,10,4,6,15.625,7,45,3,4,1
2016-05-18,2016,5,18,5,16.75,7,0,3,4,1
2016-06-04,2016,6,4,0,24.5,7,0,3,4,1
2017-03-31,2017,3,31,0,19.75,7,0,3,4,1
2017-04-01,2017,4,1,2,15.75,7,0,3,4,1
2017-05-17,2017,5,17,6,23.125,7,0,3,4,1
2017-05-27,2017,5,27,0,24.75,7,0,3,4,1
2017-05-29,2017,5,29,5,18.75,7,0,3,4,1
2017-07-18,2017,7,18,5,18.75,7,0,3,4,1
2017-08-18,2017,8,18,6,19.6625,7,0,3,4,1
2017-08-26,2017,8,26,4,19.525,7,0,3,4,1
2017-09-03,2017,9,3,3,17.4,7,0,3,4,1
2018-06-15,2018,6,15,4,19.2,7,0,3,4,1
2018-09-13,2018,9,13,4,17.3375,7,0,3,4,1
2018-10-11,2018,10,11,0,19.633333,7,0,3,4,1
2018-10-12,2018,10,12,0,21.4125,7,0,3,4,1
2019-04-25,2019,4,25,0,19.6125,7,0,3,4,1
2013-10-16,2013,10,16,8,12.275,7,0,2,4,1
2013-12-31,2013,12,31,4,5.0375,7,0,2,4,1
2014-02-25,2014,2,25,1,10.475,7,0,2,4,1
2014-03-24,2014,3,24,3,7.5625,7,0,2,4,1
2014-10-23,2014,10,23,6,13.125,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-02-17,2015,2,17,6,1.125,7,45,2,4,1
2015-04-09,2015,4,9,2,11.875,7,0,2,4,1
2015-04-22,2015,4,22,0,12.125,7,0,2,4,1
2015-09-28,2015,9,28,2,14.625,7,0,2,4,1
2015-10-19,2015,10,19,6,9.25,7,0,2,4,1
2015-10-21,2015,10,21,7,11.25,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-03-12,2016,3,12,8,2.75,7,0,2,4,1
2016-04-01,2016,4,1,0,9.125,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-01-27,2017,1,27,0,2.142857,7,5,2,4,1
2017-03-13,2017,3,13,7,6.625,7,5,2,4,1
2017-03-24,2017,3,24,0,10.5,7,0,2,4,1
2017-03-26,2017,3,26,3,9.375,7,0,2,4,1
2017-03-28,2017,3,28,0,13.875,7,0,2,4,1
2017-05-06,2017,5,6,7,11,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-01-08,2018,1,8,1,0.9875,7,5,2,4,1
2018-03-11,2018,3,11,5,11.475,7,45,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2019-01-10,2019,1,10,7,1.4,7,0,2,4,1
2019-01-18,2019,1,18,1,1.2625,7,0,2,4,1
2019-02-15,2019,2,15,0,11.3375,7,0,2,4,1
2019-02-18,2019,2,18,0,11.725,7,0,2,4,1
2019-02-26,2019,2,26,0,10.85,7,5,2,4,1
2019-03-02,2019,3,2,7,5.4,7,0,2,4,1
2013-10-16,2013,10,16,8,12.275,7,0,2,4,1
2013-12-31,2013,12,31,4,5.0375,7,0,2,4,1
2014-02-25,2014,2,25,1,10.475,7,0,2,4,1
2014-03-24,2014,3,24,3,7.5625,7,0,2,4,1
2014-10-23,2014,10,23,6,13.125,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-02-17,2015,2,17,6,1.125,7,45,2,4,1
2015-04-09,2015,4,9,2,11.875,7,0,2,4,1
2015-04-22,2015,4,22,0,12.125,7,0,2,4,1
2015-09-28,2015,9,28,2,14.625,7,0,2,4,1
2015-10-19,2015,10,19,6,9.25,7,0,2,4,1
2015-10-21,2015,10,21,7,11.25,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-03-12,2016,3,12,8,2.75,7,0,2,4,1
2016-04-01,2016,4,1,0,9.125,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-01-27,2017,1,27,0,2.142857,7,5,2,4,1
2017-03-13,2017,3,13,7,6.625,7,5,2,4,1
2017-03-24,2017,3,24,0,10.5,7,0,2,4,1
2017-03-26,2017,3,26,3,9.375,7,0,2,4,1
2017-03-28,2017,3,28,0,13.875,7,0,2,4,1
2017-05-06,2017,5,6,7,11,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-01-08,2018,1,8,1,0.9875,7,5,2,4,1
2018-03-11,2018,3,11,5,11.475,7,45,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2019-01-10,2019,1,10,7,1.4,7,0,2,4,1
2019-01-18,2019,1,18,1,1.2625,7,0,2,4,1
2019-02-15,2019,2,15,0,11.3375,7,0,2,4,1
2019-02-18,2019,2,18,0,11.725,7,0,2,4,1
2019-02-26,2019,2,26,0,10.85,7,5,2,4,1
2019-03-02,2019,3,2,7,5.4,7,0,2,4,1
2013-10-16,2013,10,16,8,12.275,7,0,2,4,1
2013-12-31,2013,12,31,4,5.0375,7,0,2,4,1
2014-02-25,2014,2,25,1,10.475,7,0,2,4,1
2014-03-24,2014,3,24,3,7.5625,7,0,2,4,1
2014-10-23,2014,10,23,6,13.125,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-02-17,2015,2,17,6,1.125,7,45,2,4,1
2015-04-09,2015,4,9,2,11.875,7,0,2,4,1
2015-04-22,2015,4,22,0,12.125,7,0,2,4,1
2015-09-28,2015,9,28,2,14.625,7,0,2,4,1
2015-10-19,2015,10,19,6,9.25,7,0,2,4,1
2015-10-21,2015,10,21,7,11.25,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-03-12,2016,3,12,8,2.75,7,0,2,4,1
2016-04-01,2016,4,1,0,9.125,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-01-27,2017,1,27,0,2.142857,7,5,2,4,1
2017-03-13,2017,3,13,7,6.625,7,5,2,4,1
2017-03-24,2017,3,24,0,10.5,7,0,2,4,1
2017-03-26,2017,3,26,3,9.375,7,0,2,4,1
2017-03-28,2017,3,28,0,13.875,7,0,2,4,1
2017-05-06,2017,5,6,7,11,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-01-08,2018,1,8,1,0.9875,7,5,2,4,1
2018-03-11,2018,3,11,5,11.475,7,45,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2019-01-10,2019,1,10,7,1.4,7,0,2,4,1
2019-01-18,2019,1,18,1,1.2625,7,0,2,4,1
2019-02-15,2019,2,15,0,11.3375,7,0,2,4,1
2019-02-18,2019,2,18,0,11.725,7,0,2,4,1
2019-02-26,2019,2,26,0,10.85,7,5,2,4,1
2019-03-02,2019,3,2,7,5.4,7,0,2,4,1
2013-10-16,2013,10,16,8,12.275,7,0,2,4,1
2014-02-25,2014,2,25,1,10.475,7,0,2,4,1
2014-03-24,2014,3,24,3,7.5625,7,0,2,4,1
2014-10-23,2014,10,23,6,13.125,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-02-17,2015,2,17,6,1.125,7,45,2,4,1
2015-04-09,2015,4,9,2,11.875,7,0,2,4,1
2015-04-22,2015,4,22,0,12.125,7,0,2,4,1
2015-09-28,2015,9,28,2,14.625,7,0,2,4,1
2015-10-19,2015,10,19,6,9.25,7,0,2,4,1
2015-10-21,2015,10,21,7,11.25,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-03-12,2016,3,12,8,2.75,7,0,2,4,1
2016-04-01,2016,4,1,0,9.125,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-01-27,2017,1,27,0,2.142857,7,5,2,4,1
2017-03-13,2017,3,13,7,6.625,7,5,2,4,1
2017-03-24,2017,3,24,0,10.5,7,0,2,4,1
2017-03-26,2017,3,26,3,9.375,7,0,2,4,1
2017-03-28,2017,3,28,0,13.875,7,0,2,4,1
2017-05-06,2017,5,6,7,11,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-01-08,2018,1,8,1,0.9875,7,5,2,4,1
2018-03-11,2018,3,11,5,11.475,7,45,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2019-01-10,2019,1,10,7,1.4,7,0,2,4,1
2019-01-18,2019,1,18,1,1.2625,7,0,2,4,1
2019-02-15,2019,2,15,0,11.3375,7,0,2,4,1
2019-02-18,2019,2,18,0,11.725,7,0,2,4,1
2019-02-26,2019,2,26,0,10.85,7,5,2,4,1
2019-03-02,2019,3,2,7,5.4,7,0,2,4,1
2013-10-16,2013,10,16,8,12.275,7,0,2,4,1
2013-12-31,2013,12,31,4,5.0375,7,0,2,4,1
2014-02-25,2014,2,25,1,10.475,7,0,2,4,1
2014-03-24,2014,3,24,3,7.5625,7,0,2,4,1
2014-10-23,2014,10,23,6,13.125,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-02-17,2015,2,17,6,1.125,7,45,2,4,1
2015-04-09,2015,4,9,2,11.875,7,0,2,4,1
2015-04-22,2015,4,22,0,12.125,7,0,2,4,1
2015-09-28,2015,9,28,2,14.625,7,0,2,4,1
2015-10-19,2015,10,19,6,9.25,7,0,2,4,1
2015-10-21,2015,10,21,7,11.25,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-03-12,2016,3,12,8,2.75,7,0,2,4,1
2016-04-01,2016,4,1,0,9.125,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-01-27,2017,1,27,0,2.142857,7,5,2,4,1
2017-03-13,2017,3,13,7,6.625,7,5,2,4,1
2017-03-24,2017,3,24,0,10.5,7,0,2,4,1
2017-03-26,2017,3,26,3,9.375,7,0,2,4,1
2017-03-28,2017,3,28,0,13.875,7,0,2,4,1
2017-05-06,2017,5,6,7,11,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-01-08,2018,1,8,1,0.9875,7,5,2,4,1
2018-03-11,2018,3,11,5,11.475,7,45,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2019-01-10,2019,1,10,7,1.4,7,0,2,4,1
2019-01-18,2019,1,18,1,1.2625,7,0,2,4,1
2019-02-15,2019,2,15,0,11.3375,7,0,2,4,1
2019-02-18,2019,2,18,0,11.725,7,0,2,4,1
2019-02-26,2019,2,26,0,10.85,7,5,2,4,1
2019-03-02,2019,3,2,7,5.4,7,0,2,4,1
2014-11-20,2014,11,20,5,6.125,7,0,2,4,1
2015-11-26,2015,11,26,0,5.5,7,0,2,4,1
2016-11-22,2016,11,22,7,12.125,7,0,2,4,1
2016-12-05,2016,12,5,7,3,7,0,2,4,1
2017-11-03,2017,11,3,0,9.4375,7,0,2,4,1
2017-11-06,2017,11,6,0,8.2125,7,0,2,4,1
2018-12-15,2018,12,15,7,0.5375,7,0,2,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2015-01-31,2015,1,31,7,-2.375,7,49,1,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2015-01-31,2015,1,31,7,-2.375,7,49,1,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2015-01-31,2015,1,31,7,-2.375,7,49,1,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2015-01-31,2015,1,31,7,-2.375,7,49,1,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2015-01-31,2015,1,31,7,-2.375,7,49,1,4,1
2014-12-28,2014,12,28,1,-0.5,7,0,1,4,1
2014-09-20,2014,9,20,3,19.375,7,10,3,2,1
2015-10-02,2015,10,2,2,15.375,7,10,3,2,1
2017-09-21,2017,9,21,4,16.9625,7,10,3,2,1
2017-10-16,2017,10,16,5,17.9375,7,10,3,2,1
2014-09-20,2014,9,20,3,19.375,7,10,3,2,1
2015-10-02,2015,10,2,2,15.375,7,10,3,2,1
2017-09-21,2017,9,21,4,16.9625,7,10,3,2,1
2017-10-16,2017,10,16,5,17.9375,7,10,3,2,1
2014-09-20,2014,9,20,3,19.375,7,10,3,2,1
2015-10-02,2015,10,2,2,15.375,7,10,3,2,1
2017-09-21,2017,9,21,4,16.9625,7,10,3,2,1
2017-10-16,2017,10,16,5,17.9375,7,10,3,2,1
2014-09-20,2014,9,20,3,19.375,7,10,3,2,1
2015-10-02,2015,10,2,2,15.375,7,10,3,2,1
2017-09-21,2017,9,21,4,16.9625,7,10,3,2,1
2017-10-16,2017,10,16,5,17.9375,7,10,3,2,1
2014-09-20,2014,9,20,3,19.375,7,10,3,2,1
2015-10-02,2015,10,2,2,15.375,7,10,3,2,1
2017-09-21,2017,9,21,4,16.9625,7,10,3,2,1
2017-10-16,2017,10,16,5,17.9375,7,10,3,2,1
2014-02-27,2014,2,27,1,8.8875,7,10,2,2,1
2014-03-04,2014,3,4,7,6.6875,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-11-17,2014,11,17,7,9.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-01-24,2016,1,24,7,5.125,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-01-26,2017,1,26,6,1,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-02-13,2018,2,13,0,2.6875,7,10,2,2,1
2018-03-05,2018,3,5,5,5.9875,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
2018-11-16,2018,11,16,0,8.2625,7,10,2,2,1
2014-02-27,2014,2,27,1,8.8875,7,10,2,2,1
2014-03-04,2014,3,4,7,6.6875,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-11-17,2014,11,17,7,9.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-01-24,2016,1,24,7,5.125,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-01-26,2017,1,26,6,1,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-02-13,2018,2,13,0,2.6875,7,10,2,2,1
2018-03-05,2018,3,5,5,5.9875,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
2018-11-16,2018,11,16,0,8.2625,7,10,2,2,1
2014-02-27,2014,2,27,1,8.8875,7,10,2,2,1
2014-03-04,2014,3,4,7,6.6875,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-11-17,2014,11,17,7,9.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-01-24,2016,1,24,7,5.125,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-01-26,2017,1,26,6,1,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-02-13,2018,2,13,0,2.6875,7,10,2,2,1
2018-03-05,2018,3,5,5,5.9875,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
2018-11-16,2018,11,16,0,8.2625,7,10,2,2,1
2014-02-27,2014,2,27,1,8.8875,7,10,2,2,1
2014-03-04,2014,3,4,7,6.6875,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-11-17,2014,11,17,7,9.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-01-24,2016,1,24,7,5.125,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-01-26,2017,1,26,6,1,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-02-13,2018,2,13,0,2.6875,7,10,2,2,1
2018-03-05,2018,3,5,5,5.9875,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
2018-11-16,2018,11,16,0,8.2625,7,10,2,2,1
2014-02-27,2014,2,27,1,8.8875,7,10,2,2,1
2014-03-04,2014,3,4,7,6.6875,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-11-17,2014,11,17,7,9.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-01-24,2016,1,24,7,5.125,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-01-26,2017,1,26,6,1,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-02-13,2018,2,13,0,2.6875,7,10,2,2,1
2018-03-05,2018,3,5,5,5.9875,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
2018-11-16,2018,11,16,0,8.2625,7,10,2,2,1
2014-11-11,2014,11,11,2,8.625,7,10,2,2,1
2014-12-06,2014,12,6,2,5.75,7,10,2,2,1
2015-12-16,2015,12,16,8,6.25,7,10,2,2,1
2016-12-20,2016,12,20,8,1.5,7,10,2,2,1
2017-12-17,2017,12,17,3,1.1375,7,10,2,2,1
2018-11-14,2018,11,14,7,8.4375,7,10,2,2,1
